year,iso3,cntry,country_name,cntryID,residur_raw_v2,iussoli2_v2,iussoli3_v2,ecoreq_v2,crimreq_v2,iussoli_v2,natreq_v2,civint_v2,dualcit_v2,CITRIX_v2,CITRIX_firstgen_v2,dualcit_v2_plus1,residur_v2_plus1,intcon_v2_plus1,iussoli_v2_plus1,langtest_v2,cittest_v2,residur_v2,intcon_v2,period,CITRIX_nointcon_v2,CITRIX_catpca_os,CITRIX_1gen_v2,corrected,var1_corrected,var2_corrected,var1_corrected_justification,var2_corrected_justification,var3_corrected,var3_corrected_justification,residur_raw_v1,iussoli2_v1,iussoli3_v1,langtest_v1,cittest_v1,ecoreq_v1,crimreq_v1,iussoli_v1,natreq_v1,civint_v1,intcon_v1,dualcit_v1,residur_v1,CITRIX_v1,CITRIX_firstgen_v1,CITRIX_nointcon_v1,MIPEX_ATN_2020
1996,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
1997,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
1998,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
1999,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2000,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2001,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,1990s,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2002,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2003,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2004,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2005,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2006,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,
2007,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2008,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Post 9/11,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2009,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2010,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2011,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2012,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2013,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2014,,es,Spain,15,10,33,100,0,0,55.11,0,0,50,34.610832,29.487181,51,34.333332,1,56.110001,0,0,33.333332,0,Great Recession,46.147778,-1.438616,29.487181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,33,100,0,0,0,0,55.333332,0,0,0,50,38.46154,35.948719,29.487181,35.111111,20.75
2015,,es,Spain,15,10,33,100,100,0,55.11,50,16.5,50,42.923332,41.987179,51,34.333332,34.25,56.110001,33,0,33.333332,33.25,Post Refugee Crisis,46.147778,-0.896832611,41.987179,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,30.125
2016,,es,Spain,15,10,33,100,100,0,55.11,50,16.5,50,42.923332,41.987179,51,34.333332,34.25,56.110001,33,0,33.333332,33.25,Post Refugee Crisis,46.147778,-0.896832611,41.987179,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,30.125
2017,,es,Spain,15,10,33,100,100,0,55.11,50,16.5,50,42.923332,41.987179,51,34.333332,34.25,56.110001,33,0,33.333332,33.25,Post Refugee Crisis,46.147778,-0.896832611,41.987179,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,30.125
2018,,es,Spain,15,10,33,100,100,0,55.11,50,16.5,50,42.923332,41.987179,51,34.333332,34.25,56.110001,33,0,33.333332,33.25,Post Refugee Crisis,46.147778,-0.896832611,41.987179,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,30.125
2019,ESP,es,Spain,15,10,33,100,100,0,55.11,50,16.5,50,42.923332,41.987179,51,34.333332,34.25,56.110001,33,0,33.333332,33.25,Post Refugee Crisis,46.147778,-0.896832611,41.987179,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,30.125
1980,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,sufficient knowledge necessary - according to actual law retrieved through GLOBALCIT and country report,crimreq does exist according to GLOBALCIT resources and MIPEX CORE,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1981,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1982,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1983,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1984,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1985,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1986,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1987,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1988,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1989,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1990,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1991,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,Cold War,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1992,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1993,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1994,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1995,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1996,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1997,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1998,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
1999,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
2000,,se,Sweden,34,5,33,50,100,100,38.61,100,100,0,51.319164,58.974361,1,67.666664,101,39.610001,100,100,66.666664,100,1990s,35.09222,0.132216321,58.974361,0,N/A,N/A,N/A,N/A,N/A,N/A,5,33,50,100,100,100,100,38.666668,100,100,100,0,76.92308,53.897438,58.974361,46.222221,
2001,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,1990s,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2002,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2003,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2004,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2005,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2006,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,
2007,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2008,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post 9/11,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2009,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2010,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2011,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2012,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2013,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2014,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Great Recession,68.425552,0.671745915,92.307693,1,iussoli3,N/A,no double ius soli but granted after birth - contradicts CITLAW but conforms with DEMIG and ICRI,N/A,N/A,N/A,5,33,100,100,100,100,100,55.333332,100,100,100,100,76.92308,83.064102,92.307693,85.111115,83.25
2015,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post Refugee Crisis,68.425552,0.671745915,92.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,83.25
2016,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post Refugee Crisis,68.425552,0.671745915,92.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,83.25
2017,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post Refugee Crisis,68.425552,0.671745915,92.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,83.25
2018,,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post Refugee Crisis,68.425552,0.671745915,92.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,83.25
2019,SWE,se,Sweden,34,5,33,50,100,100,38.61,100,100,100,76.319168,92.307693,101,67.666664,101,39.610001,100,100,66.666664,100,Post Refugee Crisis,68.425552,0.671745915,92.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,83.25
1980,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1981,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1982,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1983,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1984,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1985,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1986,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1987,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1988,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1989,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1990,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1991,,ch,Switzerland,7,12,0,0,0,0,0,0,0,0,5,7.6923079,1,21,1,1,0,0,20,0,Cold War,6.6666665,-2.013190291,7.6923079,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,0,23.076923,5.7692308,7.6923079,0,
1992,,ch,Switzerland,7,12,0,0,0,0,0,0,0,100,30,41.025642,101,21,1,1,0,0,20,0,1990s,40,-1.473660697,41.025642,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,100,23.076923,30.76923,41.025642,33.333332,
1993,,ch,Switzerland,7,12,0,0,0,0,0,0,0,100,30,41.025642,101,21,1,1,0,0,20,0,1990s,40,-1.473660697,41.025642,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,100,23.076923,30.76923,41.025642,33.333332,
1994,,ch,Switzerland,7,12,0,0,0,0,0,0,0,100,30,41.025642,101,21,1,1,0,0,20,0,1990s,40,-1.473660697,41.025642,0,N/A,N/A,N/A,N/A,N/A,N/A,12,0,0,0,0,0,0,0,0,0,0,100,23.076923,30.76923,41.025642,33.333332,
